question_type,question,answer,player_id,player_name,club_id,club_name,city_id,city_name,reasoning_path
pattern_b_team_city,In which city is the team of deniz aslan headquartered?,istanbul (turkey),Q1187832,deniz aslan,Q1170018,Kartalspor,Q406,istanbul (turkey),deniz aslan --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Efecan Karaca headquartered?,istanbul (turkey),Q1226018,Efecan Karaca,Q1170018,Kartalspor,Q406,istanbul (turkey),Efecan Karaca --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of gokhan emreciksin headquartered?,istanbul (turkey),Q1253508,gokhan emreciksin,Q1170018,Kartalspor,Q406,istanbul (turkey),gokhan emreciksin --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Uğur Demirok headquartered?,istanbul (turkey),Q1275189,Uğur Demirok,Q1170018,Kartalspor,Q406,istanbul (turkey),Uğur Demirok --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Murat Akyuez headquartered?,istanbul (turkey),Q1290838,Murat Akyuez,Q1170018,Kartalspor,Q406,istanbul (turkey),Murat Akyuez --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of emrah eren headquartered?,istanbul (turkey),Q1339529,emrah eren,Q1170018,Kartalspor,Q406,istanbul (turkey),emrah eren --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Semih Kaya headquartered?,istanbul (turkey),Q1366105,Semih Kaya,Q1170018,Kartalspor,Q406,istanbul (turkey),Semih Kaya --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of ethem pülgir headquartered?,istanbul (turkey),Q1371178,ethem pülgir,Q1170018,Kartalspor,Q406,istanbul (turkey),ethem pülgir --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of yaser yildiz headquartered?,istanbul (turkey),Q1383556,yaser yildiz,Q1170018,Kartalspor,Q406,istanbul (turkey),yaser yildiz --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of fatih şen headquartered?,istanbul (turkey),Q1398126,fatih şen,Q1170018,Kartalspor,Q406,istanbul (turkey),fatih şen --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Zafer Cevik headquartered?,istanbul (turkey),Q140160,Zafer Cevik,Q1170018,Kartalspor,Q406,istanbul (turkey),Zafer Cevik --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of kaya tarakcı headquartered?,istanbul (turkey),Q1418755,kaya tarakcı,Q1170018,Kartalspor,Q406,istanbul (turkey),kaya tarakcı --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of uğur yılmaz headquartered?,istanbul (turkey),Q15156139,uğur yılmaz,Q1170018,Kartalspor,Q406,istanbul (turkey),uğur yılmaz --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of halil zeybek headquartered?,istanbul (turkey),Q1571121,halil zeybek,Q1170018,Kartalspor,Q406,istanbul (turkey),halil zeybek --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of mehmet gurkan ozturk headquartered?,istanbul (turkey),Q15715544,mehmet gurkan ozturk,Q1170018,Kartalspor,Q406,istanbul (turkey),mehmet gurkan ozturk --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of haydar yılmaz headquartered?,istanbul (turkey),Q1591836,haydar yılmaz,Q1170018,Kartalspor,Q406,istanbul (turkey),haydar yılmaz --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Cem Tosun headquartered?,istanbul (turkey),Q16727888,Cem Tosun,Q1170018,Kartalspor,Q406,istanbul (turkey),Cem Tosun --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Fahri Tatan headquartered?,istanbul (turkey),Q178148,Fahri Tatan,Q1170018,Kartalspor,Q406,istanbul (turkey),Fahri Tatan --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Mehmet Uslu headquartered?,istanbul (turkey),Q1795846,Mehmet Uslu,Q1170018,Kartalspor,Q406,istanbul (turkey),Mehmet Uslu --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of mehmet al headquartered?,istanbul (turkey),Q1917306,mehmet al,Q1170018,Kartalspor,Q406,istanbul (turkey),mehmet al --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Mehmet Turkmehmet headquartered?,istanbul (turkey),Q1917362,Mehmet Turkmehmet,Q1170018,Kartalspor,Q406,istanbul (turkey),Mehmet Turkmehmet --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Muhammed Türkmen headquartered?,istanbul (turkey),Q1951914,Muhammed Türkmen,Q1170018,Kartalspor,Q406,istanbul (turkey),Muhammed Türkmen --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of olgay coskun headquartered?,istanbul (turkey),Q2019770,olgay coskun,Q1170018,Kartalspor,Q406,istanbul (turkey),olgay coskun --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of oğuz dağlaroğlu headquartered?,istanbul (turkey),Q2043168,oğuz dağlaroğlu,Q1170018,Kartalspor,Q406,istanbul (turkey),oğuz dağlaroğlu --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of emrullah güvenç headquartered?,istanbul (turkey),Q2085193,emrullah güvenç,Q1170018,Kartalspor,Q406,istanbul (turkey),emrullah güvenç --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of volkan demirel headquartered?,istanbul (turkey),Q209992,volkan demirel,Q1170018,Kartalspor,Q406,istanbul (turkey),volkan demirel --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of serkan ozsoy headquartered?,istanbul (turkey),Q2273768,serkan ozsoy,Q1170018,Kartalspor,Q406,istanbul (turkey),serkan ozsoy --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of ugur akdemir headquartered?,istanbul (turkey),Q2505079,ugur akdemir,Q1170018,Kartalspor,Q406,istanbul (turkey),ugur akdemir --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of erman özgür headquartered?,istanbul (turkey),Q2542760,erman özgür,Q1170018,Kartalspor,Q406,istanbul (turkey),erman özgür --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of erdem özgenç headquartered?,istanbul (turkey),Q281384,erdem özgenç,Q1170018,Kartalspor,Q406,istanbul (turkey),erdem özgenç --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of yasin celik headquartered?,istanbul (turkey),Q2856378,yasin celik,Q1170018,Kartalspor,Q406,istanbul (turkey),yasin celik --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Murat Onur headquartered?,istanbul (turkey),Q2947435,Murat Onur,Q1170018,Kartalspor,Q406,istanbul (turkey),Murat Onur --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Onder Cengel headquartered?,istanbul (turkey),Q297605,Onder Cengel,Q1170018,Kartalspor,Q406,istanbul (turkey),Onder Cengel --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of ozden onguen headquartered?,istanbul (turkey),Q307761,ozden onguen,Q1170018,Kartalspor,Q406,istanbul (turkey),ozden onguen --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Abdullah Karmil headquartered?,istanbul (turkey),Q317678,Abdullah Karmil,Q1170018,Kartalspor,Q406,istanbul (turkey),Abdullah Karmil --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Umit Tutunci headquartered?,istanbul (turkey),Q334864,Umit Tutunci,Q1170018,Kartalspor,Q406,istanbul (turkey),Umit Tutunci --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Iskender Alın headquartered?,istanbul (turkey),Q344050,Iskender Alın,Q1170018,Kartalspor,Q406,istanbul (turkey),Iskender Alın --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Ayibogan headquartered?,istanbul (turkey),Q347327,Ayibogan,Q1170018,Kartalspor,Q406,istanbul (turkey),Ayibogan --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of adem sari headquartered?,istanbul (turkey),Q355687,adem sari,Q1170018,Kartalspor,Q406,istanbul (turkey),adem sari --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Erhan Senturk headquartered?,istanbul (turkey),Q433099,Erhan Senturk,Q1170018,Kartalspor,Q406,istanbul (turkey),Erhan Senturk --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Cahit Paşa headquartered?,istanbul (turkey),Q5017432,Cahit Paşa,Q1170018,Kartalspor,Q406,istanbul (turkey),Cahit Paşa --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Kürşat Duymuş headquartered?,istanbul (turkey),Q523813,Kürşat Duymuş,Q1170018,Kartalspor,Q406,istanbul (turkey),Kürşat Duymuş --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Ender Alkan headquartered?,istanbul (turkey),Q5376054,Ender Alkan,Q1170018,Kartalspor,Q406,istanbul (turkey),Ender Alkan --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Arif Şahin headquartered?,istanbul (turkey),Q547786,Arif Şahin,Q1170018,Kartalspor,Q406,istanbul (turkey),Arif Şahin --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of guven guneri headquartered?,istanbul (turkey),Q5627176,guven guneri,Q1170018,Kartalspor,Q406,istanbul (turkey),guven guneri --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of berkin kamil aslan headquartered?,istanbul (turkey),Q588864,berkin kamil aslan,Q1170018,Kartalspor,Q406,istanbul (turkey),berkin kamil aslan --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of olcay çetinkaya headquartered?,istanbul (turkey),Q6019806,olcay çetinkaya,Q1170018,Kartalspor,Q406,istanbul (turkey),olcay çetinkaya --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Hasan Ozer headquartered?,istanbul (turkey),Q6091261,Hasan Ozer,Q1170018,Kartalspor,Q406,istanbul (turkey),Hasan Ozer --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of hasan vezir headquartered?,istanbul (turkey),Q6094502,hasan vezir,Q1170018,Kartalspor,Q406,istanbul (turkey),hasan vezir --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Atilla Koca headquartered?,istanbul (turkey),Q612897,Atilla Koca,Q1170018,Kartalspor,Q406,istanbul (turkey),Atilla Koca --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,"In which city is the team of Adın, Olcan headquartered?",istanbul (turkey),Q651954,"Adın, Olcan",Q1170018,Kartalspor,Q406,istanbul (turkey),"Adın, Olcan --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)"
pattern_b_team_city,In which city is the team of erhan kavak headquartered?,istanbul (turkey),Q692105,erhan kavak,Q1170018,Kartalspor,Q406,istanbul (turkey),erhan kavak --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of rıza şen headquartered?,istanbul (turkey),Q7386936,rıza şen,Q1170018,Kartalspor,Q406,istanbul (turkey),rıza şen --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Oguz Sabankay headquartered?,istanbul (turkey),Q740321,Oguz Sabankay,Q1170018,Kartalspor,Q406,istanbul (turkey),Oguz Sabankay --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of sezer sezgin headquartered?,istanbul (turkey),Q7459445,sezer sezgin,Q1170018,Kartalspor,Q406,istanbul (turkey),sezer sezgin --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Tayfun Seven headquartered?,istanbul (turkey),Q7689784,Tayfun Seven,Q1170018,Kartalspor,Q406,istanbul (turkey),Tayfun Seven --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of umut kekilli headquartered?,istanbul (turkey),Q7881870,umut kekilli,Q1170018,Kartalspor,Q406,istanbul (turkey),umut kekilli --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Ugur Erdogan headquartered?,istanbul (turkey),Q7905376,Ugur Erdogan,Q1170018,Kartalspor,Q406,istanbul (turkey),Ugur Erdogan --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of yağız göktuğ taşbulak headquartered?,istanbul (turkey),Q8050673,yağız göktuğ taşbulak,Q1170018,Kartalspor,Q406,istanbul (turkey),yağız göktuğ taşbulak --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Volkan Ekici headquartered?,istanbul (turkey),Q819832,Volkan Ekici,Q1170018,Kartalspor,Q406,istanbul (turkey),Volkan Ekici --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Eser Yağmur headquartered?,istanbul (turkey),Q820148,Eser Yağmur,Q1170018,Kartalspor,Q406,istanbul (turkey),Eser Yağmur --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,"In which city is the team of selçuk şahin (footballer, born 1983) headquartered?",istanbul (turkey),Q823959,"selçuk şahin (footballer, born 1983)",Q1170018,Kartalspor,Q406,istanbul (turkey),"selçuk şahin (footballer, born 1983) --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)"
pattern_b_team_city,In which city is the team of yavuz özkan (footballer) headquartered?,istanbul (turkey),Q946415,yavuz özkan (footballer),Q1170018,Kartalspor,Q406,istanbul (turkey),yavuz özkan (footballer) --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of mahmut ertugrul taskiran headquartered?,istanbul (turkey),Q947940,mahmut ertugrul taskiran,Q1170018,Kartalspor,Q406,istanbul (turkey),mahmut ertugrul taskiran --[member of sports team]--> Kartalspor --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of mehmet budak headquartered?,istanbul (turkey),Q10397140,mehmet budak,Q118919,eyüp sk,Q406,istanbul (turkey),mehmet budak --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Fatih Ozturk Trabzonspor headquartered?,istanbul (turkey),Q13256507,Fatih Ozturk Trabzonspor,Q118919,eyüp sk,Q406,istanbul (turkey),Fatih Ozturk Trabzonspor --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of emre toraman headquartered?,istanbul (turkey),Q1339601,emre toraman,Q118919,eyüp sk,Q406,istanbul (turkey),emre toraman --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Emrullah Salk headquartered?,istanbul (turkey),Q1339619,Emrullah Salk,Q118919,eyüp sk,Q406,istanbul (turkey),Emrullah Salk --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Eren Aydin headquartered?,istanbul (turkey),Q1349995,Eren Aydin,Q118919,eyüp sk,Q406,istanbul (turkey),Eren Aydin --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of evren özyiğit headquartered?,istanbul (turkey),Q1382648,evren özyiğit,Q118919,eyüp sk,Q406,istanbul (turkey),evren özyiğit --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of kâmil altan headquartered?,istanbul (turkey),Q16145548,kâmil altan,Q118919,eyüp sk,Q406,istanbul (turkey),kâmil altan --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of volkan arslan headquartered?,istanbul (turkey),Q1726558,volkan arslan,Q118919,eyüp sk,Q406,istanbul (turkey),volkan arslan --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of mehmet aksu headquartered?,istanbul (turkey),Q19975561,mehmet aksu,Q118919,eyüp sk,Q406,istanbul (turkey),mehmet aksu --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Okan Salmaz headquartered?,istanbul (turkey),Q2017096,Okan Salmaz,Q118919,eyüp sk,Q406,istanbul (turkey),Okan Salmaz --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of sezgin coskun headquartered?,istanbul (turkey),Q2276014,sezgin coskun,Q118919,eyüp sk,Q406,istanbul (turkey),sezgin coskun --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Soner Ornek headquartered?,istanbul (turkey),Q2301324,Soner Ornek,Q118919,eyüp sk,Q406,istanbul (turkey),Soner Ornek --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of ali beratlıgil headquartered?,istanbul (turkey),Q2479819,ali beratlıgil,Q118919,eyüp sk,Q406,istanbul (turkey),ali beratlıgil --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of murat gürbüzerol headquartered?,istanbul (turkey),Q264106,murat gürbüzerol,Q118919,eyüp sk,Q406,istanbul (turkey),murat gürbüzerol --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Hasan Ali Durtuluk headquartered?,istanbul (turkey),Q283012,Hasan Ali Durtuluk,Q118919,eyüp sk,Q406,istanbul (turkey),Hasan Ali Durtuluk --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Onder Cengel headquartered?,istanbul (turkey),Q297605,Onder Cengel,Q118919,eyüp sk,Q406,istanbul (turkey),Onder Cengel --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of İlyas Kahraman headquartered?,istanbul (turkey),Q3148834,İlyas Kahraman,Q118919,eyüp sk,Q406,istanbul (turkey),İlyas Kahraman --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of güven cavus headquartered?,istanbul (turkey),Q3318570,güven cavus,Q118919,eyüp sk,Q406,istanbul (turkey),güven cavus --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Ender Günlü headquartered?,istanbul (turkey),Q3525305,Ender Günlü,Q118919,eyüp sk,Q406,istanbul (turkey),Ender Günlü --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Ahmet Dursun headquartered?,istanbul (turkey),Q401817,Ahmet Dursun,Q118919,eyüp sk,Q406,istanbul (turkey),Ahmet Dursun --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Ahmet Görkem Görk headquartered?,istanbul (turkey),Q401848,Ahmet Görkem Görk,Q118919,eyüp sk,Q406,istanbul (turkey),Ahmet Görkem Görk --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of ahmet saglam headquartered?,istanbul (turkey),Q401921,ahmet saglam,Q118919,eyüp sk,Q406,istanbul (turkey),ahmet saglam --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Furkan Aydin headquartered?,istanbul (turkey),Q444853,Furkan Aydin,Q118919,eyüp sk,Q406,istanbul (turkey),Furkan Aydin --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of altan aksoy headquartered?,istanbul (turkey),Q4736141,altan aksoy,Q118919,eyüp sk,Q406,istanbul (turkey),altan aksoy --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Arif Karaoğlan headquartered?,istanbul (turkey),Q4790540,Arif Karaoğlan,Q118919,eyüp sk,Q406,istanbul (turkey),Arif Karaoğlan --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Levent Kartop headquartered?,istanbul (turkey),Q4820125,Levent Kartop,Q118919,eyüp sk,Q406,istanbul (turkey),Levent Kartop --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Bülent Uzun headquartered?,istanbul (turkey),Q5005287,Bülent Uzun,Q118919,eyüp sk,Q406,istanbul (turkey),Bülent Uzun --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of erhan aydın headquartered?,istanbul (turkey),Q5385854,erhan aydın,Q118919,eyüp sk,Q406,istanbul (turkey),erhan aydın --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Erkan Öztürk headquartered?,istanbul (turkey),Q5389647,Erkan Öztürk,Q118919,eyüp sk,Q406,istanbul (turkey),Erkan Öztürk --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Ferhat Çerçi headquartered?,istanbul (turkey),Q5444279,Ferhat Çerçi,Q118919,eyüp sk,Q406,istanbul (turkey),Ferhat Çerçi --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of damir ibrić yüksel headquartered?,istanbul (turkey),Q563166,damir ibrić yüksel,Q118919,eyüp sk,Q406,istanbul (turkey),damir ibrić yüksel --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Huesnue Zeybekoglu headquartered?,istanbul (turkey),Q5965017,Huesnue Zeybekoglu,Q118919,eyüp sk,Q406,istanbul (turkey),Huesnue Zeybekoglu --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of ali cansun begeçarslan headquartered?,istanbul (turkey),Q6055982,ali cansun begeçarslan,Q118919,eyüp sk,Q406,istanbul (turkey),ali cansun begeçarslan --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of Murat Sahin headquartered?,istanbul (turkey),Q646042,Murat Sahin,Q118919,eyüp sk,Q406,istanbul (turkey),Murat Sahin --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
pattern_b_team_city,In which city is the team of onur acar headquartered?,istanbul (turkey),Q7095093,onur acar,Q118919,eyüp sk,Q406,istanbul (turkey),onur acar --[member of sports team]--> eyüp sk --[headquarters location]--> istanbul (turkey)
